"행정구역별(읍면동)","연령별",2020,2023,2024
"주천면","9세",13,11,12
"주천면","10세",10,6,11
"주천면","11세",12,8,6
"주천면","12세",8,9,7
"수지면","합계",1082,984,985
"수지면","7세",X,6,X
"수지면","8세",X,8,5
"수지면","9세",7,X,9
"수지면","10세",X,X,X
"수지면","11세",8,X,X
"수지면","12세",X,X,X
"송동면","합계",1887,1738,1700
"송동면","7세",13,X,X
"송동면","8세",7,7,X
"송동면","9세",11,X,7
"송동면","10세",9,14,X
"송동면","11세",11,7,9
"송동면","12세",6,10,X
"주생면","합계",1676,1627,1592
"주생면","7세",5,5,7
"주생면","8세",11,5,6
"주생면","9세",11,9,6
"주생면","10세",5,5,8
"주생면","11세",8,12,7
"주생면","12세",5,11,11
"금지면","합계",2153,2017,2000
"금지면","7세",9,X,X
"금지면","8세",7,X,X
"금지면","9세",11,7,X
"금지면","10세",12,5,5
"금지면","11세",13,7,X
"금지면","12세",X,5,6
"대강면","합계",1544,1439,1395
"대강면","7세",5,X,X
"대강면","8세",5,X,X
"대강면","9세",9,5,X
"대강면","10세",X,5,X
"대강면","11세",X,X,X
"대강면","12세",X,5,X
"대산면","합계",1626,1553,1506
"대산면","7세",X,5,6
"대산면","8세",8,8,5
"대산면","9세",5,X,9
"대산면","10세",6,X,X
"대산면","11세",6,6,X
"대산면","12세",8,5,7
"사매면","합계",1697,1433,1423
"사매면","7세",6,X,X
"사매면","8세",X,8,X
"사매면","9세",8,X,10
"사매면","10세",X,12,8
"사매면","11세",7,X,13
"사매면","12세",6,17,9
"덕과면","합계",882,862,838
"덕과면","7세",X,X,X
"덕과면","8세",X,X,X
"덕과면","9세",X,X,X
"덕과면","10세",X,X,X
"덕과면","11세",6,5,X
"덕과면","12세",X,5,5
"보절면","합계",1403,1281,1248
"보절면","7세",7,X,5
"보절면","8세",5,X,X
"보절면","9세",6,X,X
"보절면","10세",X,5,X
"보절면","11세",X,7,6
"보절면","12세",X,5,5
"산동면","합계",1690,1532,1524
"산동면","7세",7,X,5
"산동면","8세",7,X,X
"산동면","9세",11,5,X
"산동면","10세",11,5,8
"산동면","11세",10,8,X
"산동면","12세",7,9,11
"이백면","합계",2176,2059,2007
"이백면","7세",6,7,9
"이백면","8세",13,8,6
"이백면","9세",14,11,9
"이백면","10세",9,5,11
"이백면","11세",13,14,7
"이백면","12세",17,16,13
"인월면","합계",2567,2630,2618
"인월면","7세",15,10,6
"인월면","8세",15,11,12
"인월면","9세",15,15,10
"인월면","10세",16,12,17
"인월면","11세",18,17,14
"인월면","12세",16,16,18
"아영면","합계",1823,1807,1773
"아영면","7세",7,9,X
"아영면","8세",11,11,10
"아영면","9세",5,8,8
"아영면","10세",16,8,11
"아영면","11세",7,8,8
"아영면","12세",16,5,8
"산내면","합계",1906,1901,1901
"산내면","7세",10,11,5
"산내면","8세",17,12,12
"산내면","9세",14,9,13
"산내면","10세",20,12,9
"산내면","11세",17,18,12
"산내면","12세",13,13,19
"동충동","합계",3342,2983,2865
"동충동","7세",27,8,11
"동충동","8세",20,17,9
"동충동","9세",25,21,18
"동충동","10세",25,25,18
"동충동","11세",29,16,24
"동충동","12세",32,22,13
"죽항동","합계",3296,2944,2896
"죽항동","7세",19,10,14
"죽항동","8세",22,9,12
"죽항동","9세",27,5,9
"죽항동","10세",19,16,11
"죽항동","11세",23,11,16
"죽항동","12세",23,23,7
"노암동","합계",6127,5905,5845
"노암동","7세",56,54,59
"노암동","8세",53,58,56
"노암동","9세",66,62,55
"노암동","10세",58,43,56
"노암동","11세",59,42,44
"노암동","12세",60,62,40
"금동","합계",6458,5965,5867
"금동","7세",89,48,45
"금동","8세",69,61,50
"금동","9세",79,57,62
"금동","10세",85,77,58
"금동","11세",63,65,81
"금동","12세",64,61,69
"왕정동","합계",4157,4878,5255
"왕정동","7세",19,34,32
"왕정동","8세",30,36,37
"왕정동","9세",26,33,38
"왕정동","10세",32,28,42
"왕정동","11세",22,40,28
"왕정동","12세",32,38,47
"향교동","합계",7458,6808,6744
"향교동","7세",46,44,27
"향교동","8세",45,41,39
"향교동","9세",57,58,40
"향교동","10세",53,47,56
"향교동","11세",36,46,47
"향교동","12세",60,63,45
"도통동","합계",17139,16349,15989
"도통동","7세",194,176,157
"도통동","8세",204,137,176
"도통동","9세",217,172,136
"도통동","10세",208,191,174
"도통동","11세",220,203,182
"도통동","12세",284,218,202
"만경읍","합계",2648,2757,2686
"만경읍","7세",6,X,X
"만경읍","8세",14,12,5
"만경읍","9세",13,13,7
"만경읍","10세",16,5,12
"만경읍","11세",11,9,5
"만경읍","12세",X,9,8
"죽산면","합계",2216,2106,2105
"죽산면","7세",X,X,X
"죽산면","8세",7,9,X
"죽산면","9세",6,6,5
"죽산면","10세",7,X,5
"죽산면","11세",10,8,6
"죽산면","12세",7,5,7
"백산면","합계",2361,3111,3218
"백산면","7세",8,10,11
"백산면","8세",7,11,8
"백산면","9세",7,13,11
"백산면","10세",7,10,13
"백산면","11세",7,14,9
"백산면","12세",6,13,12
"용지면","합계",3429,3341,3315
"용지면","7세",10,10,X
"용지면","8세",12,5,10
"용지면","9세",16,12,5
"용지면","10세",12,9,11
"용지면","11세",13,9,9
"용지면","12세",13,13,8
"백구면","합계",3736,3696,3672
"백구면","7세",13,8,12
"백구면","8세",20,11,7
"백구면","9세",21,8,10
"백구면","10세",12,12,8
"백구면","11세",19,18,13
"백구면","12세",24,18,17
"부량면","합계",1250,1182,1167
"부량면","7세",10,X,X
"부량면","8세",8,X,X
"부량면","9세",X,X,X
"부량면","10세",10,8,X
"부량면","11세",6,X,9
"부량면","12세",X,5,5
"공덕면","합계",2367,2350,2370
"공덕면","7세",8,X,X
"공덕면","8세",15,5,X
"공덕면","9세",11,8,X
"공덕면","10세",16,8,8
"공덕면","11세",14,15,9
"공덕면","12세",6,9,13
"청하면","합계",1628,1573,1551
"청하면","7세",X,6,X
"청하면","8세",13,X,6
"청하면","9세",X,6,X
"청하면","10세",5,X,6
"청하면","11세",X,13,X
"청하면","12세",12,X,9
"성덕면","합계",1901,1615,1550
"성덕면","7세",5,5,X
"성덕면","8세",8,X,5
"성덕면","9세",8,X,X
"성덕면","10세",X,5,X
"성덕면","11세",8,6,X
"성덕면","12세",13,5,X
"진봉면","합계",2366,2210,2191
"진봉면","7세",6,X,X
"진봉면","8세",X,X,X
"진봉면","9세",X,X,X
"진봉면","10세",6,5,X
"진봉면","11세",6,X,6
"진봉면","12세",5,X,X
"금구면","합계",4885,4682,4708
"금구면","7세",22,17,17
"금구면","8세",26,19,15
"금구면","9세",27,23,19
"금구면","10세",27,21,22
"금구면","11세",19,17,22
"금구면","12세",26,24,20
"봉남면","합계",2090,2039,2007
"봉남면","7세",5,X,X
"봉남면","8세",10,5,X
"봉남면","9세",5,X,X
"봉남면","10세",7,X,X
"봉남면","11세",7,9,X
"봉남면","12세",6,6,5
"황산면","합계",1861,1855,1815
"황산면","7세",6,X,X
"황산면","8세",X,6,X
"황산면","9세",5,X,5
"황산면","10세",X,7,X
"황산면","11세",8,6,8
"황산면","12세",X,7,5
"금산면","합계",4330,4243,4132
"금산면","7세",14,10,5
"금산면","8세",23,11,9
"금산면","9세",17,19,10
"금산면","10세",24,11,17
"금산면","11세",10,16,11
"금산면","12세",15,13,11
"광활면","합계",1246,1199,1194
"광활면","7세",7,6,X
"광활면","8세",X,5,5
"광활면","9세",7,5,5
"광활면","10세",5,8,5
"광활면","11세",X,X,7
"광활면","12세",X,X,5
"요촌동","합계",11223,10750,11030
"요촌동","7세",85,78,50
"요촌동","8세",99,84,76
"요촌동","9세",99,72,84
"요촌동","10세",91,78,78
"요촌동","11세",80,90,80
"요촌동","12세",92,101,97
"신풍동","합계",12784,12961,12805
"신풍동","7세",92,99,82
"신풍동","8세",124,97,106
"신풍동","9세",136,107,95
"신풍동","10세",108,107,102
"신풍동","11세",119,122,101
"신풍동","12세",126,141,118
"검산동","합계",11384,12134,12347
"검산동","7세",134,93,117
"검산동","8세",133,105,97
"검산동","9세",149,106,114
"검산동","10세",143,138,113
"검산동","11세",143,139,137
"검산동","12세",125,147,136
"교월동","합계",6028,5859,5829
"교월동","7세",54,44,34
"교월동","8세",54,42,41
"교월동","9세",63,43,46
"교월동","10세",46,42,36
"교월동","11세",55,49,42
"교월동","12세",39,47,46
"삼례읍","합계",16815,22353,24304
"삼례읍","7세",83,159,179
"삼례읍","8세",100,165,186
"삼례읍","9세",98,143,204
"삼례읍","10세",88,124,174
"삼례읍","11세",108,165,157
"삼례읍","12세",87,145,176
"봉동읍","합계",27293,25931,25783
"봉동읍","7세",364,252,226
"봉동읍","8세",388,303,242
"봉동읍","9세",414,301,287
"봉동읍","10세",407,338,286
"봉동읍","11세",334,345,318
"봉동읍","12세",379,362,358
"용진읍","합계",6942,10038,10460
"용진읍","7세",52,62,52
"용진읍","8세",64,71,58
"용진읍","9세",42,69,69
"용진읍","10세",51,66,67
"용진읍","11세",45,75,62
"용진읍","12세",44,59,72
"상관면","합계",5022,4721,4449
"상관면","7세",39,25,20
"상관면","8세",43,29,28
"상관면","9세",33,22,25
"상관면","10세",43,35,22
"상관면","11세",38,37,30
"상관면","12세",34,24,31
"이서면","합계",14201,14554,15108
"이서면","7세",199,180,133
"이서면","8세",188,177,175
"이서면","9세",155,178,172
"이서면","10세",172,175,168
"이서면","11세",121,190,169
"이서면","12세",147,148,190
"소양면","합계",6640,5683,5538
"소양면","7세",25,32,15
"소양면","8세",30,18,31
"소양면","9세",31,23,17
"소양면","10세",33,28,25
"소양면","11세",17,28,28
"소양면","12세",34,33,31
"구이면","합계",5601,5211,5114
"구이면","7세",24,23,13
"구이면","8세",27,23,23
"구이면","9세",20,21,25
"구이면","10세",29,16,19
"구이면","11세",27,21,13
"구이면","12세",37,25,22
"고산면","합계",4585,4284,4185
"고산면","7세",23,20,18
"고산면","8세",32,32,20
"고산면","9세",27,30,34
"고산면","10세",20,22,28
"고산면","11세",32,27,24
"고산면","12세",23,26,27
"비봉면","합계",1931,1828,1777
"비봉면","7세",8,X,5
"비봉면","8세",7,5,X
"비봉면","9세",11,5,5
"비봉면","10세",12,8,5
"비봉면","11세",7,7,8
"비봉면","12세",8,10,7
"운주면","합계",1974,1887,1829
"운주면","7세",X,X,X
"운주면","8세",6,8,X
"운주면","9세",X,X,6
"운주면","10세",6,X,X
"운주면","11세",X,7,6
"운주면","12세",5,X,8
"화산면","합계",2904,2592,2479
"화산면","7세",6,10,5
"화산면","8세",12,8,11
"화산면","9세",14,8,14
"화산면","10세",18,9,12
"화산면","11세",35,20,18
"화산면","12세",33,32,50
"동상면","합계",1012,998,969
"동상면","7세",X,5,X
"동상면","8세",X,X,6
"동상면","9세",8,X,X
"동상면","10세",X,X,X
"동상면","11세",X,X,X
"동상면","12세",X,6,X
"경천면","합계",914,922,882
"경천면","7세",X,X,X
"경천면","8세",X,X,X
"경천면","9세",X,X,X
"경천면","10세",5,X,X
"경천면","11세",X,X,X
"경천면","12세",X,X,X
"진안읍","합계",9442,9184,9158
"진안읍","7세",71,52,47
"진안읍","8세",74,62,52
"진안읍","9세",78,69,58
"진안읍","10세",85,71,73
"진안읍","11세",78,74,69
"진안읍","12세",63,75,74
"용담면","합계",751,775,778
"용담면","7세",X,X,X
"용담면","8세",X,X,X
"용담면","9세",X,X,X
"용담면","10세",X,X,X
"용담면","11세",X,X,X
"용담면","12세",X,X,X
"안천면","합계",1019,988,983
"안천면","7세",X,X,X
"안천면","8세",6,X,X
"안천면","9세",8,5,X
"안천면","10세",6,X,5
"안천면","11세",X,5,X
"안천면","12세",X,6,X
"동향면","합계",1323,1322,1301
"동향면","7세",7,X,X
"동향면","8세",X,X,5
"동향면","9세",13,X,X
"동향면","10세",11,8,X
"동향면","11세",9,X,9
"동향면","12세",11,14,X
"상전면","합계",773,729,734
"상전면","7세",X,X,X
"상전면","8세",6,X,X
"상전면","9세",X,X,X
"상전면","10세",X,X,X
"상전면","11세",X,5,X
"상전면","12세",X,X,5
"백운면","합계",1821,1810,1801
"백운면","7세",6,5,X
"백운면","8세",10,5,6
"백운면","9세",12,X,X
"백운면","10세",6,6,X
"백운면","11세",7,6,5
"백운면","12세",X,8,5
"성수면","합계",1631,1583,1617
"성수면","7세",8,X,X
"성수면","8세",6,X,X
"성수면","9세",12,5,X
"성수면","10세",9,6,X
"성수면","11세",X,X,6
"성수면","12세",X,7,X
"마령면","합계",1731,1665,1660
"마령면","7세",6,6,X
"마령면","8세",X,X,6
"마령면","9세",6,5,X
"마령면","10세",8,X,5
"마령면","11세",7,X,X
"마령면","12세",8,5,X
"부귀면","합계",2520,2446,2482
"부귀면","7세",11,8,X
"부귀면","8세",16,X,9
"부귀면","9세",11,7,X
"부귀면","10세",22,11,8
"부귀면","11세",18,12,9
"부귀면","12세",16,13,6
"정천면","합계",973,936,943
"정천면","7세",X,5,5
"정천면","8세",6,8,9
"정천면","9세",12,10,10
"정천면","10세",7,5,8
"정천면","11세",X,9,7
"정천면","12세",X,9,5
"주천면","합계",1396,1405,1398
"주천면","7세",X,X,X
"주천면","8세",X,X,X
"주천면","9세",6,X,X
"주천면","10세",5,X,X
"주천면","11세",7,X,X
"주천면","12세",X,6,X
"무주읍","합계",9018,9120,9256
"무주읍","7세",93,72,59
"무주읍","8세",81,78,74
"무주읍","9세",116,92,80
"무주읍","10세",80,97,92
"무주읍","11세",108,85,93
"무주읍","12세",91,128,92
"무풍면","합계",2096,2178,2431
"무풍면","7세",6,5,X
"무풍면","8세",9,6,5
"무풍면","9세",X,7,5
"무풍면","10세",9,5,7
"무풍면","11세",6,7,5
"무풍면","12세",9,5,6
"설천면","합계",3771,3582,3633
"설천면","7세",32,14,11
"설천면","8세",18,15,14
"설천면","9세",39,12,15
"설천면","10세",22,25,14
"설천면","11세",29,13,26
"설천면","12세",23,20,9
"적상면","합계",2449,2356,2398
"적상면","7세",6,7,6
"적상면","8세",11,7,6
"적상면","9세",7,9,7
"적상면","10세",11,5,9
"적상면","11세",6,13,8
"적상면","12세",10,6,12
"안성면","합계",4052,3861,3920
"안성면","7세",9,11,9
"안성면","8세",18,16,11
"안성면","9세",18,11,15
"안성면","10세",17,11,10
"안성면","11세",22,13,9
"안성면","12세",25,20,11
"부남면","합계",1292,1304,1266
"부남면","7세",X,X,X
"부남면","8세",X,X,X
"부남면","9세",X,X,X
"부남면","10세",X,X,X
"부남면","11세",X,X,X
"부남면","12세",6,X,X
"장수읍","합계",7036,6727,6760
"장수읍","7세",67,48,32
"장수읍","8세",66,58,47
"장수읍","9세",77,66,59
"장수읍","10세",70,68,63
"장수읍","11세",71,64,69
"장수읍","12세",80,75,70
"산서면","합계",1933,1814,1793
"산서면","7세",10,5,6
"산서면","8세",11,X,X
"산서면","9세",10,6,X
"산서면","10세",15,8,7
"산서면","11세",13,11,6
"산서면","12세",11,9,10
"번암면","합계",2130,2035,2018
"번암면","7세",10,8,X
"번암면","8세",8,5,9
"번암면","9세",13,10,5
"번암면","10세",9,11,7
"번암면","11세",11,5,11
"번암면","12세",7,8,5
"장계면","합계",4261,4094,4004
"장계면","7세",36,22,21
"장계면","8세",26,28,21
"장계면","9세",37,21,27
"장계면","10세",30,35,21
"장계면","11세",26,26,36
"장계면","12세",45,42,24
"천천면","합계",2005,1919,1927
"천천면","7세",8,X,X
"천천면","8세",X,X,X
"천천면","9세",7,X,X
"천천면","10세",7,5,X
"천천면","11세",10,X,5
"천천면","12세",7,6,X
"계남면","합계",2029,1886,1899
"계남면","7세",7,8,6
"계남면","8세",11,6,7
"계남면","9세",17,8,6
"계남면","10세",8,6,8
"계남면","11세",12,9,6
"계남면","12세",11,14,6
"계북면","합계",1485,1439,1437
"계북면","7세",8,X,X
"계북면","8세",7,X,X
"계북면","9세",8,7,X
"계북면","10세",11,5,9
"계북면","11세",X,6,6
"계북면","12세",8,X,7
"임실읍","합계",7377,7023,7043
"임실읍","7세",83,71,71
"임실읍","8세",71,54,68
"임실읍","9세",75,69,53
"임실읍","10세",84,77,71
"임실읍","11세",82,70,77
"임실읍","12세",100,70,75
"청웅면","합계",1227,1156,1145
"청웅면","7세",X,X,X
"청웅면","8세",X,5,X
"청웅면","9세",5,X,7
"청웅면","10세",X,5,X
"청웅면","11세",8,X,6
"청웅면","12세",9,X,X
"운암면","합계",1480,1383,1409
"운암면","7세",X,X,X
"운암면","8세",7,X,X
"운암면","9세",X,X,X
"운암면","10세",X,X,X
"운암면","11세",6,5,X
"운암면","12세",X,X,X
"신평면","합계",1400,1345,1334
"신평면","7세",X,X,X
"신평면","8세",X,X,X
"신평면","9세",X,7,X
"신평면","10세",6,X,6
"신평면","11세",X,6,5
"신평면","12세",5,X,6
"성수면","합계",1537,1412,1363
"성수면","7세",X,X,X
"성수면","8세",X,X,X
"성수면","9세",8,X,X
"성수면","10세",6,X,X
"성수면","11세",10,X,X
"성수면","12세",X,6,X
"오수면","합계",3476,3214,3193
"오수면","7세",12,6,6
"오수면","8세",12,11,7
"오수면","9세",13,12,14
"오수면","10세",20,13,12
"오수면","11세",15,14,12
"오수면","12세",18,8,10
"신덕면","합계",1204,1169,1133
"신덕면","7세",X,X,X
"신덕면","8세",5,5,5
"신덕면","9세",X,X,X
"신덕면","10세",X,X,X
"신덕면","11세",X,6,X
"신덕면","12세",X,X,5
"삼계면","합계",1419,1332,1343
"삼계면","7세",5,X,X
"삼계면","8세",X,X,X
"삼계면","9세",X,X,X
"삼계면","10세",X,X,X
"삼계면","11세",9,X,5
"삼계면","12세",6,X,X
"관촌면","합계",3131,2923,2875
"관촌면","7세",15,14,17
"관촌면","8세",18,10,13
"관촌면","9세",21,15,11
"관촌면","10세",9,12,13
"관촌면","11세",14,15,11
"관촌면","12세",17,20,15
"강진면","합계",1461,1360,1295
"강진면","7세",X,X,X
"강진면","8세",5,X,X
"강진면","9세",X,X,X
"강진면","10세",5,X,X
"강진면","11세",X,X,X
"강진면","12세",X,X,X
"덕치면","합계",1209,1085,1048
"덕치면","7세",X,6,X
"덕치면","8세",X,X,6
"덕치면","9세",7,X,X
"덕치면","10세",5,X,X
"덕치면","11세",X,X,X
"덕치면","12세",X,X,X
"지사면","합계",1154,1107,1094
"지사면","7세",X,X,X
"지사면","8세",6,7,X
"지사면","9세",X,5,10
"지사면","10세",X,X,7
"지사면","11세",X,7,X
"지사면","12세",X,5,6
"순창읍","합계",10339,10023,10225
"순창읍","7세",102,100,72
"순창읍","8세",102,81,104
"순창읍","9세",101,89,84
"순창읍","10세",124,107,93
"순창읍","11세",116,114,113
"순창읍","12세",125,119,125
"인계면","합계",1445,1401,1383
"인계면","7세",9,X,X
"인계면","8세",X,X,X
"인계면","9세",10,X,6
"인계면","10세",X,8,X
"인계면","11세",X,X,10
"인계면","12세",X,7,X
"동계면","합계",1861,1729,1694
"동계면","7세",7,6,5
"동계면","8세",6,X,X
"동계면","9세",10,5,X
"동계면","10세",10,8,5
"동계면","11세",9,5,6
"동계면","12세",12,7,X
"적성면","합계",1193,1128,1148
"적성면","7세",X,X,X
"적성면","8세",X,5,5
"적성면","9세",X,8,7
"적성면","10세",X,X,10
"적성면","11세",X,8,X
"적성면","12세",X,X,9
"유등면","합계",1080,956,923
"유등면","7세",5,X,X
"유등면","8세",X,X,X
"유등면","9세",X,X,X
"유등면","10세",X,X,X
"유등면","11세",6,X,X
"유등면","12세",X,X,X
"풍산면","합계",1710,1602,1588
"풍산면","7세",X,5,X
"풍산면","8세",5,X,6
"풍산면","9세",X,X,X
"풍산면","10세",10,X,X
"풍산면","11세",11,5,5
"풍산면","12세",8,X,X
"금과면","합계",1588,1562,1562
"금과면","7세",X,X,X
"금과면","8세",X,5,X
"금과면","9세",X,X,X
"금과면","10세",X,X,X
"금과면","11세",X,X,X
"금과면","12세",5,X,X
"팔덕면","합계",1294,1240,1261
"팔덕면","7세",X,X,X
"팔덕면","8세",8,X,5
"팔덕면","9세",8,8,X
"팔덕면","10세",6,X,9
"팔덕면","11세",X,12,6
"팔덕면","12세",X,7,12
"복흥면","합계",2043,1931,1937
"복흥면","7세",10,9,9
"복흥면","8세",19,9,10
"복흥면","9세",11,11,10
"복흥면","10세",15,8,12
"복흥면","11세",13,15,9
"복흥면","12세",19,10,13
"쌍치면","합계",1869,1781,1762
"쌍치면","7세",7,9,X
"쌍치면","8세",8,X,11
"쌍치면","9세",12,X,6
"쌍치면","10세",7,8,5
"쌍치면","11세",12,9,8
"쌍치면","12세",8,10,9
"구림면","합계",2176,2015,2011
"구림면","7세",X,X,X
"구림면","8세",X,6,X
"구림면","9세",7,6,7
"구림면","10세",8,X,6
"구림면","11세",8,X,X
"구림면","12세",8,X,X
"고창읍","합계",21044,20499,20582
"고창읍","7세",198,171,161
"고창읍","8세",193,183,167
"고창읍","9세",253,216,184
"고창읍","10세",218,202,218
"고창읍","11세",221,198,194
"고창읍","12세",258,257,211
"고수면","합계",2175,2186,2236
"고수면","7세",6,X,X
"고수면","8세",7,X,X
"고수면","9세",8,6,X
"고수면","10세",5,10,6
"고수면","11세",7,9,10
"고수면","12세",8,8,9
"아산면","합계",2468,2337,2371
"아산면","7세",9,7,8
"아산면","8세",15,6,7
"아산면","9세",10,9,5
"아산면","10세",9,10,8
"아산면","11세",12,12,10
"아산면","12세",7,5,9
"무장면","합계",2971,2829,3037
"무장면","7세",6,5,X
"무장면","8세",14,9,6
"무장면","9세",12,17,9
"무장면","10세",18,X,19
"무장면","11세",12,16,8
"무장면","12세",20,18,20
"공음면","합계",2347,2349,2448
"공음면","7세",8,X,X
"공음면","8세",14,7,X
"공음면","9세",11,X,5
"공음면","10세",14,7,X
"공음면","11세",20,9,5
"공음면","12세",11,12,6
"상하면","합계",2229,2182,2183
"상하면","7세",5,X,X
"상하면","8세",9,9,X
"상하면","9세",7,10,9
"상하면","10세",9,6,10
"상하면","11세",7,8,6
"상하면","12세",17,7,8
"해리면","합계",2643,2461,2427
"해리면","7세",13,X,6
"해리면","8세",6,X,5
"해리면","9세",9,13,X
"해리면","10세",5,12,9
"해리면","11세",13,10,12
"해리면","12세",X,7,9
"성송면","합계",1659,1584,1615
"성송면","7세",5,5,X
"성송면","8세",5,X,5
"성송면","9세",X,X,X
"성송면","10세",X,X,X
"성송면","11세",X,X,X
"성송면","12세",X,X,X
"대산면","합계",3092,2892,2970
"대산면","7세",7,7,5
"대산면","8세",12,7,6
"대산면","9세",12,9,7
"대산면","10세",15,X,10
"대산면","11세",13,9,6
"대산면","12세",19,9,8
"심원면","합계",2342,2242,2229
"심원면","7세",X,5,10
"심원면","8세",13,8,5
"심원면","9세",15,8,9
"심원면","10세",9,5,9
"심원면","11세",14,13,X
"심원면","12세",7,13,14
"흥덕면","합계",3089,2994,2957
"흥덕면","7세",9,X,11
"흥덕면","8세",14,10,7
"흥덕면","9세",16,11,11
"흥덕면","10세",9,8,11
"흥덕면","11세",12,11,7
"흥덕면","12세",10,16,11
"성내면","합계",1870,1789,1869
"성내면","7세",5,X,X
"성내면","8세",5,X,5
"성내면","9세",X,6,X
"성내면","10세",10,5,6
"성내면","11세",6,5,6
"성내면","12세",X,X,X
"신림면","합계",2092,1978,1916
"신림면","7세",7,7,5
"신림면","8세",X,6,7
"신림면","9세",13,5,5
"신림면","10세",11,8,5
"신림면","11세",9,X,7
"신림면","12세",11,12,X
"부안면","합계",2587,2409,2531
"부안면","7세",6,X,6
"부안면","8세",7,5,X
"부안면","9세",13,6,6
"부안면","10세",7,8,9
"부안면","11세",7,8,12
"부안면","12세",21,17,48
"부안읍","합계",20076,19891,19766
"부안읍","7세",200,180,161
"부안읍","8세",219,174,178
"부안읍","9세",215,193,177
"부안읍","10세",198,204,187
"부안읍","11세",217,233,212
"부안읍","12세",196,230,241
"주산면","합계",1890,1658,1608
"주산면","7세",X,X,X
"주산면","8세",X,5,X
"주산면","9세",5,X,6
"주산면","10세",X,X,X
"주산면","11세",6,X,X
"주산면","12세",X,6,X
"동진면","합계",2601,2391,2317
"동진면","7세",6,X,X
"동진면","8세",6,5,X
"동진면","9세",5,8,X
"동진면","10세",7,8,7
"동진면","11세",8,X,9
"동진면","12세",5,7,X
"행안면","합계",2410,2069,2073
"행안면","7세",12,X,X
"행안면","8세",8,X,6
"행안면","9세",12,6,X
"행안면","10세",13,12,7
"행안면","11세",9,9,13
"행안면","12세",17,13,9
"계화면","합계",3222,2794,2734
"계화면","7세",14,X,X
"계화면","8세",6,8,X
"계화면","9세",16,10,6
"계화면","10세",7,12,10
"계화면","11세",15,10,10
"계화면","12세",13,8,6
"보안면","합계",2309,2206,2176
"보안면","7세",6,X,X
"보안면","8세",X,X,X
"보안면","9세",7,X,5
"보안면","10세",7,X,X
"보안면","11세",9,X,X
"보안면","12세",5,7,X
"변산면","합계",4343,4080,4077
"변산면","7세",22,14,11
"변산면","8세",24,20,14
"변산면","9세",32,19,16
"변산면","10세",22,24,20
"변산면","11세",20,20,23
"변산면","12세",24,27,20
"진서면","합계",2092,2063,2059
"진서면","7세",5,X,X
"진서면","8세",8,X,X
"진서면","9세",10,X,6
"진서면","10세",8,7,5
"진서면","11세",6,7,7
"진서면","12세",5,6,9
"백산면","합계",2473,2221,2179
"백산면","7세",X,5,5
"백산면","8세",6,X,X
"백산면","9세",10,X,X
"백산면","10세",X,5,X
"백산면","11세",9,6,X
"백산면","12세",10,10,7
"상서면","합계",2001,1919,1911
"상서면","7세",8,X,X
"상서면","8세",X,8,X
"상서면","9세",5,7,7
"상서면","10세",6,7,6
"상서면","11세",X,X,6
"상서면","12세",X,X,X
"하서면","합계",2442,2266,2170
"하서면","7세",8,X,X
"하서면","8세",13,5,X
"하서면","9세",6,6,5
"하서면","10세",7,6,7
"하서면","11세",5,13,5
"하서면","12세",9,X,5
"줄포면","합계",2435,2294,2288
"줄포면","7세",5,X,X
"줄포면","8세",8,13,X
"줄포면","9세",9,12,12
"줄포면","10세",15,X,11
"줄포면","11세",9,8,X
"줄포면","12세",6,6,7
"위도면","합계",1032,1001,1005
"위도면","7세",5,X,X
"위도면","8세",X,6,X
"위도면","9세",X,X,5
"위도면","10세",X,X,X
"위도면","11세",X,6,X
"위도면","12세",X,X,X
